Day,daily_rossmann
2014-07-20,40.558292282430216
2014-07-21,51.47783251231527
2014-07-22,47.57799671592775
2014-07-23,46.01806239737274
2014-07-24,39.778325123152705
2014-07-25,41.33825944170771
2014-07-26,56.9376026272578
2014-07-27,50.54187192118227
2014-07-28,58.653530377668304
2014-07-29,44.30213464696223
2014-07-30,41.80623973727422
2014-07-31,39.310344827586206
2014-08-01,37.4384236453202
2014-08-02,45.55008210180624
2014-08-03,48.04597701149425
2014-08-04,65.09454949944381
2014-08-05,55.0203930292918
2014-08-06,53.47052280311456
2014-08-07,51.14571746384872
2014-08-08,48.82091212458287
2014-08-09,58.89506859473489
2014-08-10,46.79802955665024
2014-08-11,57.97367840599955
2014-08-12,44.702595397397246
2014-08-13,41.90868318505992
2014-08-14,41.210205131975584
2014-08-15,40.511727078891255
2014-08-16,57.27520035291521
2014-08-17,50.54187192118227
2014-08-18,60.89382159178586
2014-08-19,45.6703661938394
2014-08-20,40.79886046649653
2014-08-21,38.36310760282509
2014-08-22,35.318416523235804
2014-08-23,41.40779868241439
2014-08-24,40.558292282430216
2014-08-25,44.75397769095747
2014-08-26,39.15973047958779
2014-08-27,37.76116867674536
2014-08-28,37.06188777532416
2014-08-29,37.76116867674536
2014-08-30,56.64175301511805
2014-08-31,48.66995073891624
2014-09-01,65.77020370123817
2014-09-02,51.95846092397816
2014-09-03,48.66995073891624
2014-09-04,44.723738516841955
2014-09-05,44.06603647982958
2014-09-06,52.61616296099054
2014-09-07,39.93431855500821
2014-09-08,46.59003831417625
2014-09-09,41.93103448275862
2014-09-10,41.93103448275862
2014-09-11,39.2687465790914
2014-09-12,37.937602627257796
2014-09-13,55.242474001094685
2014-09-14,44.926108374384235
2014-09-15,56.29980669701315
2014-09-16,42.651368709858446
2014-09-17,39.23925921306978
2014-09-18,34.68977988401821
2014-09-19,32.983725135623864
2014-09-20,39.23925921306978
2014-09-21,36.81444991789819
2014-09-22,42.950191570881216
2014-09-23,41.58669342577389
2014-09-24,38.17794806300553
2014-09-25,38.8596971355592
2014-09-26,37.49619899045186
2014-09-27,53.176427659186274
2014-09-28,44.926108374384235
2014-09-29,51.34412385643912
2014-09-30,44.926108374384235
2014-10-01,38.508092892329344
2014-10-02,37.34118098650118
2014-10-03,28.005885739875886
2014-10-04,49.59375599769688
2014-10-05,44.30213464696223
2014-10-06,58.3663043761566
2014-10-07,52.74063648447884
2014-10-08,48.521385565720536
2014-10-09,46.41176010634138
2014-10-10,43.598926160502515
2014-10-11,54.14705345739827
2014-10-12,41.18226600985221
2014-10-13,52.65929096341759
2014-10-14,42.53250423968344
2014-10-15,41.18226600985221
2014-10-16,38.481789550189774
2014-10-17,39.832027780020994
2014-10-18,55.35976742308003
2014-10-19,45.55008210180624
2014-10-20,58.029556650246306
2014-10-21,44.30213464696223
2014-10-22,43.678160919540225
2014-10-23,40.558292282430216
2014-10-24,38.0623973727422
2014-10-25,48.66995073891625
2014-10-26,40.558292282430216
2014-10-27,53.191202993351105
2014-10-28,41.88807235726399
2014-10-29,42.55296239468088
2014-10-30,41.88807235726399
2014-10-31,39.89340224501333
2014-11-01,37.89873213276266
2014-11-02,46.79802955665024
2014-11-03,59.62974733831241
2014-11-04,48.307643413316384
2014-11-05,42.26918798665184
2014-11-06,42.26918798665184
2014-11-07,39.24996027331956
2014-11-08,49.06245034164945
2014-11-09,45.55008210180624
2014-11-10,57.14464845499329
2014-11-11,48.86281534557397
2014-11-12,48.86281534557397
2014-11-13,43.065532168980454
2014-11-14,41.409165547096585
2014-11-15,56.31646514405135
2014-11-16,44.926108374384235
2014-11-17,52.01970443349752
2014-11-18,40.98522167487684
2014-11-19,43.34975369458128
2014-11-20,40.19704433497537
2014-11-21,42.5615763546798
2014-11-22,65.41871921182265
2014-11-23,54.285714285714285
2014-11-24,58.5553772070626
2014-11-25,39.64686998394863
2014-11-26,37.20706260032103
2014-11-27,35.37720706260032
2014-11-28,37.81701444622792
2014-11-29,46.966292134831455
2014-11-30,56.7816091954023
2014-12-01,70.34139646594612
2014-12-02,63.56150283067421
2014-12-03,62.714016126265214
2014-12-04,63.56150283067421
2014-12-05,61.019042717447235
2014-12-06,66.10396294390118
2014-12-07,56.15763546798029
2014-12-08,63.95730706075533
2014-12-09,59.27750410509031
2014-12-10,53.81773399014777
2014-12-11,53.81773399014777
2014-12-12,50.69786535303776
2014-12-13,69.41707717569786
2014-12-14,62.39737274220033
2014-12-15,68.56854147494542
2014-12-16,58.96894566845305
2014-12-17,52.112091520958515
2014-12-18,50.05503527671016
2014-12-19,50.05503527671016
2014-12-20,58.96894566845305
2014-12-21,51.16584564860427
2014-12-22,67.69634962738411
2014-12-23,68.48351648351648
2014-12-24,62.18618163445749
2014-12-25,26.76367310850069
2014-12-26,33.848174813692054
2014-12-27,57.463180497663245
2014-12-28,46.79802955665024
2014-12-29,56.48038049940547
2014-12-30,49.21861729233905
2014-12-31,49.21861729233905
2015-01-01,40.34312892814677
2015-01-02,65.35586886359775
2015-01-03,80.68625785629354
2015-01-04,47.42200328407225
2015-01-05,50.692486269180684
2015-01-06,41.42611781137346
2015-01-07,37.61055432874696
2015-01-08,37.61055432874696
2015-01-09,35.97531283619274
2015-01-10,45.24168129399996
2015-01-11,42.43021346469622
2015-01-12,50.78767975319699
2015-01-13,43.71597750908096
2015-01-14,42.43021346469622
2015-01-15,42.43021346469622
2015-01-16,42.43021346469622
2015-01-17,52.07344379758172
2015-01-18,40.558292282430216
2015-01-19,47.09995232798347
2015-01-20,42.52079029609619
2015-01-21,39.24996027331956
2015-01-22,37.9416282642089
2015-01-23,39.90412627787488
2015-01-24,55.60411038720271
2015-01-25,48.04597701149425
2015-01-26,53.193760262725775
2015-01-27,44.042145593869726
2015-01-28,41.75424192665571
2015-01-29,41.18226600985221
2015-01-30,37.7504105090312
2015-01-31,49.76190476190476
2015-02-01,44.926108374384235
2015-02-02,55.683063900645244
2015-02-03,47.45715673350447
2015-02-04,44.293346284604176
2015-02-05,41.762297925483935
2015-02-06,41.12953583570388
2015-02-07,52.51925345174495
2015-02-08,43.05418719211823
2015-02-09,49.3856853086062
2015-02-10,44.32048681541582
2015-02-11,41.15473775717183
2015-02-12,38.62213851057664
2015-02-13,40.52158794552304
2015-02-14,60.14923210663575
2015-02-15,47.42200328407225
2015-02-16,55.51844286915776
2015-02-17,45.68705194441107
2015-02-18,39.32556369898674
2015-02-19,38.168929472545955
2015-02-20,38.168929472545955
2015-02-21,49.15695462373343
2015-02-22,40.558292282430216
2015-02-23,48.53697273143288
2015-02-24,41.223182319847105
2015-02-25,39.22851220759643
2015-02-26,41.223182319847105
2015-02-27,41.223182319847105
2015-02-28,59.840103367519994
2015-03-01,46.17405582922824
2015-03-02,54.56933870726974
2015-03-03,43.77540357835924
2015-03-04,40.77708826477299
2015-03-05,38.37843601390399
2015-03-06,36.57944682575224
2015-03-07,47.37338195466273
2015-03-08,41.80623973727422
2015-03-09,57.768622182415285
2015-03-10,47.887147335423194
2015-03-11,49.40737423496044
2015-03-12,46.36692043588596
2015-03-13,47.127033885654576
2015-03-14,71.45066427825049
2015-03-15,46.79802955665024
2015-03-16,50.607171497307824
2015-03-17,41.90056134723336
2015-03-18,38.091419406575774
2015-03-19,35.91476686905716
2015-03-20,33.73811433153855
2015-03-21,45.16554015351128
2015-03-22,40.558292282430216
2015-03-23,52.44606760659079
2015-03-24,41.95685408527263
2015-03-25,41.95685408527263
2015-03-26,38.460449578166575
2015-03-27,42.656134986693836
2015-03-28,67.1309665364362
2015-03-29,49.293924466338254
2015-03-30,59.51339661179863
2015-03-31,47.49048820537467
2015-04-01,45.68705194441107
2015-04-02,42.08017942248388
2015-04-03,32.4618526973447
2015-04-04,56.507669510192635
2015-04-05,43.05418719211823
2015-04-06,61.23262178434592
2015-04-07,78.45429666119323
2015-04-08,71.75697865353038
2015-04-09,63.14614121510673
2015-04-10,54.53530377668309
2015-04-11,83.23809523809523
2015-04-12,45.55008210180624
2015-04-13,58.029556650246306
2015-04-14,44.30213464696223
2015-04-15,43.05418719211823
2015-04-16,41.18226600985221
2015-04-17,41.18226600985221
2015-04-18,50.54187192118227
2015-04-19,41.18226600985221
2015-04-20,52.94862772695284
2015-04-21,47.06544686840253
2015-04-22,44.85925404644616
2015-04-23,43.388458831808585
2015-04-24,44.12385643912738
2015-04-25,67.65657987332864
2015-04-26,49.293924466338254
2015-04-27,59.3902704413714
2015-04-28,46.32441094426969
2015-04-29,43.94880012661483
2015-04-30,40.385383900132545
2015-05-01,29.10123251627198
2015-05-02,49.88782717075196
2015-05-03,48.04597701149425
2015-05-04,63.011117392123616
2015-05-05,56.710005652911256
2015-05-06,51.19653288110043
2015-05-07,51.19653288110043
2015-05-08,50.40889391369889
2015-05-09,66.16167326172979
2015-05-10,42.43021346469622
2015-05-11,50.61850027367267
2015-05-12,43.17460317460316
2015-05-13,43.918992884510125
2015-05-14,32.0087575259989
2015-05-15,46.15216201423098
2015-05-16,64.0175150519978
2015-05-17,48.66995073891625
2015-05-18,50.36773971818077
2015-05-19,39.04914652308397
2015-05-20,33.95577958529041
2015-05-21,33.38984992553557
2015-05-22,32.257990606025885
2015-05-23,42.44472448161301
2015-05-24,43.678160919540225
2015-05-25,70.11494252873563
2015-05-26,81.60919540229884
2015-05-27,71.26436781609195
2015-05-28,66.66666666666666
2015-05-29,68.9655172413793
2015-05-30,100.0
2015-05-31,49.917898193760266
2015-06-01,61.32770349519118
2015-06-02,52.05723668777856
2015-06-03,48.49167253108139
2015-06-04,41.360544217687064
2015-06-05,49.917898193760266
2015-06-06,54.196575181796845
2015-06-07,43.05418719211823
2015-06-08,54.013434841021045
2015-06-09,47.75100761307658
2015-06-10,44.619793999104346
2015-06-11,45.4025974025974
2015-06-12,43.05418719211823
2015-06-13,69.66950291088222
2015-06-14,51.16584564860427
2015-06-15,63.126692683342924
2015-06-16,49.83686264474441
2015-06-17,46.514405135094776
2015-06-18,43.85643912737508
2015-06-19,41.19847311965538
2015-06-20,50.50135414667434
2015-06-21,44.926108374384235
2015-06-22,56.15763546798029
2015-06-23,52.94862772695284
2015-06-24,49.73961998592541
2015-06-25,45.7283603096411
2015-06-26,45.7283603096411
2015-06-27,71.40042223786067
2015-06-28,55.533661740558294
2015-06-29,74.04488232074439
2015-06-30,57.75500821018063
2015-07-01,56.27411056376573
2015-07-02,54.05276409414341
2015-07-03,54.05276409414341
2015-07-04,62.93814997263273
2015-07-05,46.17405582922824
2015-07-06,62.42048288025299
2015-07-07,57.290032232560975
2015-07-08,53.86973180076629
2015-07-09,54.72480690871495
2015-07-10,52.15958158486894
2015-07-11,75.24660949948306
2015-07-12,53.66174055829228
2015-07-13,58.4852677994871
2015-07-14,48.23527241194812
2015-07-15,44.01468607590265
2015-07-16,42.20586336045461
2015-07-17,39.794099739857195
2015-07-18,49.44115422224682
2015-07-19,45.55008210180624
2015-07-20,51.427512050426394
2015-07-21,47.01943958896128
2015-07-22,43.34604587107368
2015-07-23,44.81540335822872
2015-07-24,43.34604587107368
2015-07-25,65.38640817839928
2015-07-26,54.28571428571429
2015-07-27,68.71609403254973
2015-07-28,54.28571428571429
2015-07-29,50.162748643761304
2015-07-30,48.78842676311031
2015-07-31,49.47558770343581
2015-08-01,61.15732368896926
2015-08-02,51.16584564860427
2015-08-03,71.46975265201866
2015-08-04,60.911721010243184
2015-08-05,57.66309588969688
2015-08-06,55.226627049287146
2015-08-07,56.03878332942372
2015-08-08,71.46975265201866
2015-08-09,48.04597701149425
2015-08-10,62.309626436781606
2015-08-11,53.30100574712644
2015-08-12,50.29813218390804
2015-08-13,45.79382183908046
2015-08-14,47.29525862068965
2015-08-15,66.0632183908046
2015-08-16,53.66174055829228
2015-08-17,66.04521914866743
2015-08-18,55.725653656688145
2015-08-19,52.285798492695044
2015-08-20,46.09405919750748
2015-08-21,46.09405919750748
2015-08-22,57.10159572228538
2015-08-23,46.17405582922824
2015-08-24,55.25747664809282
2015-08-25,49.201862768849765
2015-08-26,47.68795929903901
2015-08-27,44.660152359417474
2015-08-28,47.68795929903901
2015-08-29,64.34089746695739
2015-08-30,51.78981937602627
2015-08-31,62.011494252873554
2015-09-01,53.1527093596059
2015-09-02,50.42692939244663
2015-09-03,46.33825944170771
2015-09-04,44.97536945812808
2015-09-05,61.330049261083744
2015-09-06,45.55008210180624
2015-09-07,55.41926655719759
2015-09-08,50.864258347016964
2015-09-09,47.06841817186644
2015-09-10,45.55008210180624
2015-09-11,47.82758620689654
2015-09-12,67.56595511767924
2015-09-13,49.29392446633827
2015-09-14,62.123850012371506
2015-09-15,50.644442944868075
2015-09-16,47.94340598780845
2015-09-17,43.891850552219
2015-09-18,42.54133207368918
2015-09-19,54.02073914119262
2015-09-20,42.43021346469622
2015-09-21,54.21638387155628
2015-09-22,48.71617101502159
2015-09-23,46.35893693364958
2015-09-24,43.21595815848689
2015-09-25,47.14468162744025
2015-09-26,69.14553305357903
2015-09-27,46.79802955665024
2015-09-28,57.64974655529378
2015-09-29,49.51095880631112
2015-09-30,47.47626186906546
2015-10-01,43.40686799457414
2015-10-02,44.763332619404586
2015-10-03,31.87691868351538
