Date,dmAdj
2015-06-27,94.5894472665822
2015-06-28,59.4249178514594
2015-06-29,69.3573106757978
2015-06-30,63.1488689699885
2015-07-01,60.1717291507434
2015-07-02,65.1479066309743
2015-07-03,67.7878421718279
2015-07-04,88.5839247434596
2015-07-05,54.5282634915645
2015-07-06,76.8684274062098
2015-07-07,68.946184505253
2015-07-08,72.3140291779765
2015-07-09,70.7105323159927
2015-07-10,67.2966057371617
2015-07-11,86.2553116543133
2015-07-12,52.8929616722705
2015-07-13,66.1888224103801
2015-07-14,80.1215003798958
2015-07-15,79.221880372651
2015-07-16,78.9866435255929
2015-07-17,72.4443942973678
2015-07-18,97.6841205624459
2015-07-19,65.9733670892794
2015-07-20,82.6332117772143
2015-07-21,78.8916187857943
2015-07-22,73.2679470476266
2015-07-23,67.7983869950228
2015-07-24,67.6887561280932
2015-07-25,94.7493203136947
2015-07-26,69.6520637013348
2015-07-27,82.548673482531
2015-07-28,77.7780733491243
2015-07-29,76.027476154469
2015-07-30,78.7025927520096
2015-07-31,79.4442857824175
2015-08-01,96.6260901261643
2015-08-02,57.003057048613
2015-08-03,77.6598992443355
2015-08-04,71.2180230628259
2015-08-05,69.1031486084787
2015-08-06,68.8693314050306
2015-08-07,74.1142642877237
2015-08-08,94.1660619045442
2015-08-09,61.5989705622716
2015-08-10,82.0784220898887
2015-08-11,84.5761685562896
2015-08-12,74.919026519816
2015-08-13,74.0598146126435
2015-08-14,72.1344579434349
2015-08-15,82.9060293576626
2015-08-16,62.1965236074114
2015-08-17,72.5152445262759
2015-08-18,69.3293685351324
2015-08-19,72.8954582567552
2015-08-20,72.2880789322914
2015-08-21,74.305106684396
2015-08-22,86.8919887176825
2015-08-23,63.7405122248456
2015-08-24,81.1446418675918
2015-08-25,77.0309063987662
2015-08-26,80.3386541183337
2015-08-27,68.9148144272397
2015-08-28,71.0380384247439
2015-08-29,91.7721804944496
2015-08-30,63.325641585439
2015-08-31,75.3156003252458
2015-09-01,79.7321478264148
2015-09-02,78.7438075025208
2015-09-03,76.6980786553219
2015-09-04,80.002499498526
2015-09-05,101.826736434545
2015-09-06,68.1519648928904
2015-09-07,70.5324795234702
2015-09-08,66.7696001289111
2015-09-09,67.5975406934911
2015-09-10,70.3587243334279
2015-09-11,72.6116324994533
2015-09-12,94.3783621205924
2015-09-13,63.3082717835273
2015-09-14,81.2744311506759
2015-09-15,73.5810012168826
2015-09-16,71.5484447761055
2015-09-17,69.4073962479657
