Date,RossmannAdj
2015-07-29,73.655148265399
2015-07-30,80.1592133060495
2015-07-31,77.7201889158056
2015-08-01,89.118222945008
2015-08-02,70.8255400181787
2015-08-03,96.8418001807803
2015-08-04,85.8661904246828
2015-08-05,76.9231009937884
2015-08-06,65.9474912376909
2015-08-07,74.8905806685852
2015-08-08,97.248304245821
2015-08-09,66.7604993677722
2015-08-10,93.1832635954145
2015-08-11,75.2970847336258
2015-08-12,72.8580603433819
2015-08-13,65.9474912376909
2015-08-14,62.6954587173657
2015-08-15,91.5572473352519
2015-08-16,83.0206619693982
2015-08-17,104.158873351512
2015-08-18,81.8011497742762
2015-08-19,79.768629449073
2015-08-20,68.3865156279348
2015-08-21,63.9149709124876
2015-08-22,83.0206619693982
2015-08-23,63.508466847447
2015-08-24,80.5816375791543
2015-08-25,68.7930196929754
2015-08-26,63.508466847447
2015-08-27,63.508466847447
2015-08-28,65.5409871726502
2015-08-29,83.8336700994795
2015-08-30,84.6466782295608
2015-08-31,95.2157839206177
2015-09-01,79.4092357504417
2015-09-02,79.8157398154824
2015-09-03,67.6206178642629
2015-09-04,65.9946016041003
2015-09-05,93.2303739618238
2015-09-06,59.4905365634499
2015-09-07,72.4986666447507
2015-09-08,70.4661463195474
2015-09-09,61.1165528236125
2015-09-10,59.8970406284905
2015-09-11,65.181593474019
2015-09-12,93.2303739618238
2015-09-13,79.0027316854011
2015-09-14,97.701918677271
2015-09-15,70.4661463195474
2015-09-16,70.4661463195474
2015-09-17,63.1490731488157
